사고년도,사망자수,부상자수,중상자수,경상자수,부상신고자수,시도,시군구,사고유형 대분류,사고유형 중분류,사고유형,가해자법규위반,도로형태 대분류,도로형태,가해당사자 종별,피해당사자 종별,주야구분,발생일,발생시간,발생요일,발생위치X좌표 (EPSG 5179),발생위치Y좌표 (EPSG 5179),경도좌표,위도좌표
2019,1,1,,,,서울특별시,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2019-05-08,01,목요일,964253,1955542,127.09504457,37.59859609
2019,1,2,1,,,서울특별시,중랑구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,야간,2019-06-16,04,수요일,966115,1956942,127.11607271,37.6112852
2019,1,1,,,,서울특별시,중랑구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,자전거,보행자,주간,2019-07-03,16,화요일,963961,1953558,127.09183443,37.58070231
2019,1,1,,,,서울특별시,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2019-07-16,03,월요일,964415,1954525,127.09692917,37.58943585
2019,1,1,,,,서울특별시,중랑구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,주간,2019-07-27,07,일요일,964097,1953602,127.09337253,37.58110421
2019,1,1,,,,서울특별시,중랑구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,건설기계,이륜차,주간,2019-09-12,08,월요일,962904,1954025,127.07983984,37.58486952
2019,1,1,,,,서울특별시,중랑구,차대사람,횡단중,횡단중,과속,교차로,교차로횡단보도내,승합차,보행자,야간,2019-09-21,02,토요일,964032,1955482,127.09254401,37.59804668
2019,1,1,,,,서울특별시,중랑구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,야간,2019-09-26,23,목요일,963595,1955734,127.08758112,37.60030083
2019,1,1,,,,서울특별시,중랑구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,자전거,승합차,주간,2019-10-12,14,토요일,963026,1955191,127.08116272,37.59538392
2019,1,1,,,,서울특별시,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,주간,2019-11-19,09,목요일,962858,1957313,127.07915194,37.6145033
2019,1,3,2,,,부산광역시,강서구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,화물차,화물차,주간,2019-04-15,10,화요일,1120934,1678976,128.82683439,35.09867465
2019,1,1,,,,부산광역시,강서구,차대차,후진중충돌,후진중충돌,안전운전 의무 불이행,단일로,기타단일로,건설기계,자전거,주간,2019-05-23,11,일요일,1129225,1688432,128.91925466,35.18288591
2019,1,2,,1,,부산광역시,강서구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,화물차,주간,2019-07-06,13,금요일,1123473,1682184,128.85516313,35.12728593
2019,1,1,,,,부산광역시,강서구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,건설기계,자전거,주간,2019-09-08,10,목요일,1128278,1681298,128.90774848,35.11869799
2019,1,1,,,,부산광역시,강서구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,야간,2019-09-12,21,월요일,1127273,1677101,128.89607707,35.08099126
2019,1,1,,,,부산광역시,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,특수차,없음,야간,2019-10-05,21,토요일,1132981,1691867,128.96104883,35.21335935
2019,1,6,1,4,,부산광역시,강서구,차대차,추돌,추돌,안전거리 미확보,단일로,교량위,특수차,승용차,주간,2019-10-30,06,금요일,1127521,1686386,128.90022862,35.16466011
2019,1,1,,,,부산광역시,강서구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,야간,2019-12-25,21,수요일,1122871,1679334,128.84813425,35.10166754
2019,1,1,,,,부산광역시,금정구,차대사람,횡단중,횡단중,과속,교차로,교차로내,승용차,보행자,야간,2019-02-07,05,토요일,1144773,1696993,129.09146612,35.25793055
2019,1,1,,,,부산광역시,금정구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,없음,야간,2019-04-02,02,일요일,1145945,1699853,129.1048537,35.28353902
2019,1,1,,,,부산광역시,금정구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,야간,2019-05-03,23,토요일,1144481,1696021,129.08808638,35.24921151
2019,1,1,,,,부산광역시,금정구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,야간,2019-07-03,04,화요일,1144929,1695158,129.09270883,35.24071456
2019,1,1,,,,부산광역시,금정구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,야간,2019-08-13,20,수요일,1146129,1692192,129.10547735,35.21449255
2019,1,1,,,,부산광역시,금정구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,주간,2020-01-06,12,월요일,1145017,1699852,129.0946525,35.28366494
2019,1,3,,2,,부산광역시,기장군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,야간,2019-02-05,04,목요일,1149079,1708176,129.14081882,35.35809432
2019,1,1,,,,부산광역시,기장군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,건설기계,자전거,주간,2019-06-11,12,금요일,1161854,1705406,129.28081891,35.33113914
2019,1,1,,,,부산광역시,기장군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2019-06-12,20,토요일,1162336,1705075,129.28605424,35.32807776
2019,1,2,,,1,부산광역시,기장군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,주간,2019-08-22,14,월요일,1152651,1699118,129.17893852,35.27543784
2019,1,4,2,1,,부산광역시,기장군,차대사람,횡단중,횡단중,중앙선 침범,기타,기타,승용차,보행자,야간,2019-08-22,19,월요일,1156941,1690699,129.22397435,35.19936982
2019,1,1,,,,부산광역시,기장군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,야간,2019-11-08,19,일요일,1149444,1707932,129.14479006,35.3558405
2019,1,2,1,,,부산광역시,기장군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,주간,2019-11-16,16,월요일,1159509,1707640,129.25546421,35.35165074
2019,2,3,1,,,부산광역시,기장군,차대사람,보도통행중,보도통행중,과속,단일로,기타단일로,화물차,보행자,주간,2019-12-12,10,화요일,1156191,1695698,129.21668784,35.24454308
2019,1,1,,,,부산광역시,기장군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,야간,2019-12-16,18,월요일,1159931,1702877,129.25917592,35.30865579
2019,1,1,,,,부산광역시,남구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,자전거,주간,2019-03-17,08,금요일,1142954,1682149,129.06890202,35.12439159
2019,1,1,,,,부산광역시,남구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,2019-05-28,07,금요일,1146629,1680182,129.10887206,35.10613292
2019,1,1,,,,부산광역시,남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,2019-10-01,06,화요일,1142700,1684733,129.06656154,35.14771945
2019,1,1,,,,부산광역시,남구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,주간,2019-10-31,13,토요일,1144551,1683080,129.08658574,35.13255531
2019,1,1,,,,부산광역시,남구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,주간,2019-11-11,06,수요일,1144090,1681239,129.08120672,35.11602701
2019,1,1,,,,부산광역시,동구,차대사람,기타,기타,교차로 통행방법 위반,교차로,교차로내,승용차,보행자,주간,2019-04-22,13,화요일,1140810,1682483,129.04543645,35.12770452
2019,1,3,2,,,부산광역시,동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,고가도로위,승합차,없음,주간,2019-06-08,16,화요일,1141620,1682349,129.05430061,35.12638298
2019,1,3,2,,,부산광역시,동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2019-08-30,12,화요일,1141210,1683676,129.05002899,35.13840209
2019,1,2,1,,,부산광역시,동래구,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,2019-06-03,05,목요일,1143713,1691812,129.07891226,35.21138347
2019,1,1,,,,부산광역시,동래구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,주간,2019-07-09,07,월요일,1144079,1692957,129.0831324,35.22165162
2019,1,1,,,,부산광역시,동래구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,터널안,이륜차,없음,야간,2019-08-05,22,화요일,1141502,1691859,129.05463707,35.21212143
2019,1,1,,,,부산광역시,동래구,차대사람,기타,기타,중앙선 침범,교차로,교차로내,승용차,보행자,야간,2019-09-19,02,목요일,1143703,1691222,129.07869947,35.20606682
2019,1,1,,,,부산광역시,동래구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,야간,2020-01-02,02,목요일,1143765,1692101,129.08015882,35.21397462
2019,1,1,,,,부산광역시,동래구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,야간,2020-01-14,20,화요일,1144456,1690696,129.08687674,35.2012175
2019,1,1,,,,부산광역시,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2019-02-13,07,금요일,1137290,1691658,129.00834215,35.21089492
2019,1,2,1,,,부산광역시,북구,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,승용차,이륜차,야간,2019-04-28,22,월요일,1137235,1694272,129.00817405,35.23446498
2019,1,2,1,,,부산광역시,북구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,화물차,주간,2019-06-11,08,금요일,1136393,1690574,128.99135089,35.20027981
2019,1,1,,,,부산광역시,북구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,주간,2019-06-21,17,목요일,1137059,1693905,129.00741445,35.23100598
2019,1,3,2,,,부산광역시,북구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,주간,2019-07-09,10,월요일,1138513,1691813,129.02180057,35.21212396
2019,1,2,,,1,부산광역시,북구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,야간,2019-08-23,20,화요일,1137156,1693730,129.00721574,35.22959023
2019,1,1,,,,부산광역시,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타,기타,이륜차,보행자,주간,2019-09-18,17,수요일,1137582,1693554,129.0118662,35.2279454
2019,1,1,,,,부산광역시,북구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,주간,2019-10-02,13,수요일,1137952,1691590,129.01560159,35.21019116
2019,1,2,,,1,부산광역시,북구,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,야간,2019-11-30,23,목요일,1135615,1690308,128.98972297,35.19895375
2019,1,8,3,4,,부산광역시,북구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,승용차,화물차,주간,2019-12-23,15,월요일,1135706,1690071,128.99068326,35.19680511
2019,1,1,,,,부산광역시,사상구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,이륜차,승용차,주간,2019-02-13,14,금요일,1135740,1688706,128.9908318,35.18449627
2019,1,1,,,,부산광역시,사상구,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,승용차,보행자,주간,2019-02-18,09,수요일,1135633,1688941,128.98969564,35.18662905
2019,1,1,,,,부산광역시,사상구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2019-03-22,01,수요일,1134167,1685285,128.97300432,35.1538701
2019,1,1,,,,부산광역시,사상구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,주간,2019-04-15,10,토요일,1134736,1685651,128.97930919,35.1570932
2019,1,1,,,,부산광역시,사상구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,야간,2019-05-10,21,토요일,1138152,1685357,129.01675379,35.15397938
2019,1,1,,,,부산광역시,사상구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2019-05-22,17,토요일,1135641,1689630,128.98989687,35.19283868
2019,1,1,,,,부산광역시,사상구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,주간,2019-06-21,07,목요일,1135907,1684350,128.99194798,35.14520814
2019,1,1,,,,부산광역시,사상구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,야간,2019-07-21,03,월요일,1136515,1685258,128.9987705,35.15331061
2019,1,1,,,,부산광역시,사상구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,건설기계,보행자,주간,2019-11-22,15,수요일,1133383,1681842,128.96384357,35.12293826
2019,1,1,,,,부산광역시,사상구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,2019-11-23,17,목요일,1134715,1683591,128.97960073,35.13905814
2019,1,1,,,,부산광역시,사상구,차대차,측면충돌,측면충돌,신호위반,단일로,기타단일로,승용차,자전거,주간,2019-11-24,16,금요일,1135173,1689492,128.98473521,35.19165786
2019,1,1,,,,부산광역시,사상구,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,없음,야간,2019-12-13,22,수요일,1133198,1681800,128.96180707,35.12258416
2019,1,1,,,,부산광역시,사상구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,야간,2019-12-14,18,목요일,1135397,1688913,128.98709976,35.1864085
2019,1,1,,,,부산광역시,사하구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2019-01-25,04,일요일,1134753,1675887,128.97790537,35.06907567
2019,1,1,,,,부산광역시,사하구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,야간,2019-02-07,05,토요일,1134539,1679615,128.97616448,35.1027096
2019,1,1,,,,부산광역시,사하구,차대사람,기타,기타,보행자 보호의무 위반,기타,기타,승합차,보행자,주간,2019-02-18,07,수요일,1136484,1678321,128.99690102,35.09094426
2019,1,1,,,,부산광역시,사하구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,야간,2019-02-23,03,목요일,1134909,1675282,128.97951737,35.06360115
2019,1,2,1,,,부산광역시,사하구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,야간,2019-05-12,03,월요일,1132815,1675686,128.95662428,35.06752088
2019,1,1,,,,부산광역시,사하구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,주간,2019-05-31,08,월요일,1134697,1679031,128.97780252,35.09742414
2019,1,1,,,,부산광역시,사하구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2019-06-06,13,일요일,1134680,1676606,128.9772218,35.07556673
2019,1,1,,,,부산광역시,사하구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,주간,2019-07-13,15,금요일,1133906,1680014,128.96928578,35.10639067
2019,1,1,,,,부산광역시,사하구,차대사람,기타,기타,신호위반,교차로,교차로부근,승합차,보행자,야간,2019-07-30,02,수요일,1133554,1679831,128.96563496,35.10489038
2019,1,1,,,,부산광역시,사하구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2019-08-09,12,토요일,1134634,1676213,128.97665357,35.07203024
2019,1,2,1,,,부산광역시,사하구,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,승용차,보행자,주간,2019-11-14,07,토요일,1136322,1678382,128.99551869,35.09135533
2019,1,1,,,,부산광역시,사하구,차대사람,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,승합차,보행자,야간,2019-11-14,19,토요일,1134147,1676233,128.971317,35.07227543
2019,1,2,1,,,부산광역시,서구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,야간,2019-09-30,02,월요일,1138540,1679739,129.02007074,35.10328496
2019,1,1,,,,부산광역시,서구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2020-01-01,22,수요일,1138837,1678322,129.02292553,35.09078512
2019,1,1,,,,부산광역시,수영구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,주간,2019-01-28,14,수요일,1146737,1684266,129.11078143,35.14292907
2019,1,1,,,,부산광역시,수영구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,승용차,없음,야간,2019-04-07,21,금요일,1148735,1686075,129.13303211,35.15894107
2019,1,1,,,,부산광역시,수영구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,야간,2019-05-31,04,월요일,1146750,1687286,129.11146092,35.17014834
2019,1,1,,,,부산광역시,수영구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2019-08-28,04,일요일,1147121,1684145,129.11502953,35.14210886
2019,1,1,,,,부산광역시,연제구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2019-07-06,03,금요일,1143364,1689343,129.07535512,35.18971571
2019,1,1,,,,부산광역시,연제구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2019-08-27,11,토요일,1143999,1688309,129.08144115,35.17976745
2019,1,7,1,5,,부산광역시,연제구,차대차,기타,기타,과속,단일로,터널안,승용차,승용차,야간,2020-01-02,18,목요일,1144850,1688981,129.09090196,35.18570227
2019,1,1,,,,부산광역시,영도구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2019-03-13,01,월요일,1140319,1678470,129.03936876,35.09159988
2019,1,2,1,,,부산광역시,영도구,차대사람,차도통행중,차도통행중,신호위반,교차로,교차로내,승용차,보행자,야간,2019-03-15,00,수요일,1142739,1676795,129.06562004,35.07616161
2019,1,1,,,,부산광역시,영도구,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,건설기계,보행자,주간,2019-12-07,11,목요일,1140752,1678490,129.04412085,35.09171976
2019,1,1,,,,부산광역시,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,야간,2019-12-12,04,화요일,1139928,1680735,129.03546356,35.11207106
2019,1,1,,,,부산광역시,진구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2019-03-03,20,금요일,1140578,1685600,129.04342139,35.15583344
2019,1,1,,,,부산광역시,진구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2019-04-27,19,일요일,1141743,1684354,129.05599401,35.14443855
2019,1,1,,,,부산광역시,진구,차대사람,기타,기타,기타,기타,기타,화물차,보행자,주간,2019-05-29,06,토요일,1141165,1685793,129.04989704,35.15749086
2019,1,2,,1,,부산광역시,진구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2019-06-13,21,일요일,1142056,1684291,129.05941803,35.14382651
2019,1,1,,,,부산광역시,진구,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,승합차,보행자,야간,2019-06-15,23,화요일,1142055,1686823,129.05984272,35.16664974
2019,1,1,,,,부산광역시,진구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,승용차,주간,2019-07-23,12,수요일,1141232,1685796,129.05063293,35.15750849
2019,1,1,,,,부산광역시,진구,차대차,기타,기타,신호위반,교차로,교차로내,자전거,승합차,주간,2019-07-29,13,화요일,1141435,1686651,129.05300753,35.16518682
2019,1,1,,,,부산광역시,진구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,야간,2019-08-11,02,월요일,1139581,1686593,129.03264665,35.16492325
2019,1,1,,,,부산광역시,진구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,야간,2019-08-13,02,수요일,1142165,1686062,129.06091909,35.15977465
2019,1,1,,,,부산광역시,진구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,야간,2019-09-20,05,금요일,1141891,1685915,129.05788639,35.15848833
2019,1,1,,,,부산광역시,진구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2019-09-27,04,금요일,1140007,1686141,129.03724609,35.16078968
2019,1,1,,,,부산광역시,진구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,야간,2019-11-15,05,일요일,1139241,1686662,129.02892616,35.16559238
2019,1,1,,,,부산광역시,진구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,보행자,주간,2019-11-27,08,월요일,1142569,1685767,129.06544631,35.15746221
2019,1,1,,,,부산광역시,진구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,야간,2019-12-31,22,화요일,1140775,1686716,129.04577393,35.1658654
2019,1,1,,,,부산광역시,해운대구,차대사람,기타,기타,중앙선 침범,교차로,교차로내,승용차,보행자,야간,2019-01-21,00,수요일,1150507,1685987,129.15246453,35.15788412
2019,1,1,,,,부산광역시,해운대구,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,주간,2019-02-15,08,일요일,1148761,1692594,129.1308884,35.21814146
2019,1,3,1,1,,부산광역시,해운대구,차대차,기타,기타,중앙선 침범,교차로,교차로부근,승용차,승용차,야간,2019-03-06,01,월요일,1152211,1687780,129.17149699,35.17378846
2019,1,1,,,,부산광역시,해운대구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,주간,2019-03-24,14,금요일,1152707,1686539,129.17671203,35.16252766
2019,1,2,1,,,부산광역시,해운대구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,야간,2019-04-06,05,목요일,1150047,1686079,129.14743263,35.15878213
2019,1,1,,,,부산광역시,해운대구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2019-04-17,04,목요일,1152572,1688649,129.17562055,35.18156626
2019,1,1,,,,부산광역시,해운대구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,건설기계,주간,2019-05-01,08,목요일,1147593,1691533,129.12147513,35.20830536
2019,1,1,,,,부산광역시,해운대구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,야간,2019-06-27,00,수요일,1148588,1686351,129.13146839,35.16145055
2019,1,1,,,,부산광역시,해운대구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,야간,2019-07-17,20,목요일,1147561,1689332,129.12072947,35.1884713
2019,1,1,,,,부산광역시,해운대구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,주간,2019-07-20,09,일요일,1148150,1692829,129.12782544,35.21990473
2019,1,1,,,,부산광역시,해운대구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,야간,2019-08-02,05,토요일,1151187,1686707,129.16005957,35.16427172
2019,1,1,,,,부산광역시,해운대구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,이륜차,주간,2019-08-14,13,목요일,1154165,1688336,129.19309431,35.17839666
2019,1,1,,,,부산광역시,해운대구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,주간,2019-09-18,06,일요일,1147549,1689492,129.12059502,35.18955411
2019,1,1,,,,부산광역시,해운대구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,야간,2019-11-26,01,일요일,1152818,1688144,129.17822763,35.17697715
2019,1,4,2,1,,부산광역시,해운대구,차대사람,보도통행중,보도통행중,신호위반,교차로,교차로부근,승용차,보행자,주간,2019-12-03,11,일요일,1152500,1688269,129.17475983,35.17815214
2019,1,1,,,,부산광역시,해운대구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,주간,2019-12-09,09,토요일,1149817,1693790,129.15838143,35.22945601
2019,1,1,,,,대전광역시,대덕구,차대차,기타,기타,신호위반,교차로,교차로부근,화물차,자전거,주간,2019-02-03,07,화요일,990556,1826775,127.39462887,36.43848706
2019,1,1,,,,대전광역시,대덕구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2019-02-13,21,금요일,992948,1819982,127.4212209,36.37728359
2019,1,1,,,,대전광역시,대덕구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,야간,2019-04-22,20,화요일,994359,1828470,127.43704834,36.45379784
2019,1,1,,,,대전광역시,대덕구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,2019-05-29,12,토요일,997406,1826443,127.47105862,36.43553698
2019,1,2,1,,,대전광역시,대덕구,차대차,기타,기타,신호위반,교차로,교차로부근,이륜차,승용차,야간,2019-06-28,22,목요일,993085,1822638,127.42288296,36.40121232
2019,1,1,,,,대전광역시,대덕구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,원동기장치자전거,야간,2019-07-24,21,목요일,992849,1817940,127.42029429,36.35885643
2019,1,1,,,,대전광역시,대덕구,차대차,기타,기타,신호위반,교차로,교차로내,승용차,개인형이동수단(PM),야간,2019-09-11,01,일요일,992488,1816826,127.41628131,36.34881052
2019,1,1,,,,대전광역시,대덕구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,자전거,주간,2019-09-11,11,일요일,994436,1828515,127.43790731,36.45420398
2019,2,5,2,1,,대전광역시,대덕구,차대차,추돌,추돌,안전운전 의무 불이행,기타,기타,화물차,화물차,주간,2019-10-21,06,수요일,992684,1827987,127.41836049,36.44943215
2019,2,3,1,,,대전광역시,대덕구,차대사람,기타,기타,중앙선 침범,기타,기타,화물차,보행자,야간,2019-12-06,22,수요일,993316,1818070,127.42549839,36.36003179
2019,1,1,,,,대전광역시,대덕구,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,승용차,보행자,야간,2019-12-20,19,금요일,992985,1827664,127.42170922,36.44730679
2019,1,1,,,,대전광역시,동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,승용차,없음,야간,2019-02-04,04,수요일,994663,1814573,127.44053637,36.32851328
2019,1,1,,,,대전광역시,동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,주간,2019-02-21,13,화요일,994294,1813782,127.43643085,36.32137995
2019,1,1,,,,대전광역시,동구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,자전거,승합차,주간,2019-02-21,16,화요일,996175,1812225,127.45739425,36.30735217
2019,1,2,,1,,대전광역시,동구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,야간,2019-03-25,00,토요일,993771,1814799,127.43059611,36.33054541
