사고년도,사망자수,부상자수,중상자수,경상자수,부상신고자수,시도,시군구,사고유형 대분류,사고유형 중분류,사고유형,가해자법규위반,도로형태 대분류,도로형태,가해당사자 종별,피해당사자 종별,주야구분,발생일,발생시간,발생요일,발생위치X좌표 (EPSG 5179),발생위치Y좌표 (EPSG 5179),경도좌표,위도좌표
2013,1,1,,,,경기도,가평군,차량단독,전도전복,전도전복,안전운전 의무 불이행,교차로,교차로부근,농기계,없음,주간,2013-10-01,16,화요일,1002018,1955782,127.52286158,37.60145184
2013,1,1,,,,경기도,가평군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,주간,2013-10-12,17,토요일,994801,1966284,127.44102661,37.69609845
2013,1,3,2,,,경기도,가평군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,주간,2013-10-30,16,금요일,988144,1977457,127.36533259,37.79674171
2013,1,1,,,,경기도,가평군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,야간,2013-11-04,19,수요일,988267,1977007,127.36673698,37.79268736
2013,1,5,4,,,경기도,가평군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,주간,2013-11-27,10,월요일,1003380,1986279,127.5384333,37.87632642
2013,1,2,1,,,경기도,가평군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,야간,2013-12-22,23,일요일,996132,1966867,127.45612133,37.70135982
2013,1,1,,,,경기도,가평군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2014-01-13,23,월요일,996709,1975208,127.46262906,37.776542
2013,1,1,,,,경기도,고양시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,2013-02-03,16,화요일,940036,1956821,126.82061685,37.6088635
2013,1,1,,,,경기도,고양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2013-02-03,23,화요일,941351,1957943,126.83542246,37.61906078
2013,1,1,,,,경기도,고양시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,주간,2013-02-05,07,목요일,934117,1963926,126.75291246,37.67248988
2013,1,1,,,,경기도,고양시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,2013-02-09,01,월요일,943145,1953743,126.85607621,37.58131915
2013,1,8,2,5,,경기도,고양시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,승합차,주간,2013-02-09,07,월요일,947012,1961301,126.89932275,37.64967014
2013,1,1,,,,경기도,고양시,차대사람,횡단중,횡단중,신호위반,교차로,교차로부근,건설기계,보행자,야간,2013-02-12,18,목요일,941366,1958670,126.8355341,37.62561409
2013,1,2,1,,,경기도,고양시,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,2013-02-15,17,일요일,930186,1966673,126.70808183,37.69696015
2013,1,1,,,,경기도,고양시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,주간,2013-02-22,07,수요일,934236,1963851,126.7542787,37.67182524
2013,1,6,3,2,,경기도,고양시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승합차,주간,2013-03-05,13,일요일,944677,1955783,126.87327208,37.59979902
2013,1,1,,,,경기도,고양시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,야간,2013-03-08,20,수요일,937648,1960191,126.79327315,37.63907774
2013,1,1,,,,경기도,고양시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,2013-03-11,02,토요일,930214,1966726,126.70839433,37.69743994
2013,1,2,1,,,경기도,고양시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,2013-03-12,14,일요일,930686,1963359,126.71406816,37.66713055
2013,1,1,,,,경기도,고양시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,2013-03-14,22,화요일,932602,1961478,126.7359651,37.65032056
2013,1,1,,,,경기도,고양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,주간,2013-03-30,14,목요일,942228,1967856,126.8445744,37.70846046
2013,2,3,1,,,경기도,고양시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,2013-04-10,01,월요일,940251,1956299,126.82309299,37.60417277
2013,1,1,,,,경기도,고양시,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,야간,2013-04-25,04,금요일,936208,1964460,126.77657944,37.67745498
2013,1,1,,,,경기도,고양시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차,야간,2013-04-27,21,일요일,939775,1958688,126.81750388,37.62567341
2013,1,1,,,,경기도,고양시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,야간,2013-05-04,04,일요일,937587,1961457,126.79247358,37.65048375
2013,1,1,,,,경기도,고양시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,2013-05-11,04,일요일,937081,1958537,126.78698941,37.62413196
2013,1,1,,,,경기도,고양시,차대차,추돌,진행중 추돌,안전거리 미확보,단일로,기타단일로,자전거,승합차,주간,2013-05-20,10,목요일,943698,1956808,126.8621032,37.60897788
2013,1,1,,,,경기도,고양시,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,횡단보도상,자전거,승합차,주간,2013-06-04,15,금요일,946639,1961723,126.89506489,37.65345109
2013,1,1,,,,경기도,고양시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,야간,2013-06-14,05,월요일,933649,1964687,126.74754121,37.67931838
2013,1,1,,,,경기도,고양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,승합차,보행자,주간,2013-06-19,10,토요일,935130,1963542,126.7644322,37.66910572
2013,2,2,,,,경기도,고양시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,건설기계,주간,2013-06-17,10,일요일,944379,1956198,126.86986482,37.60352142
2013,1,1,,,,경기도,고양시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2013-07-02,12,월요일,938323,1966889,126.80035799,37.69949423
2013,1,2,1,,,경기도,고양시,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,보행자,야간,2013-07-13,22,금요일,940809,1957958,126.82927999,37.61916122
2013,1,1,,,,경기도,고양시,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,야간,2013-07-16,00,수요일,951946,1963527,126.95510035,37.67000281
2013,1,2,,1,,경기도,고양시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,2013-07-25,12,금요일,940319,1962771,126.82332891,37.66250911
2013,1,1,,,,경기도,고양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,특수차,보행자,야간,2013-08-02,21,토요일,941596,1961843,126.83789007,37.65422382
2013,1,1,,,,경기도,고양시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,건설기계,승합차,주간,2013-08-09,13,토요일,942115,1961737,126.84377735,37.65330492
2013,1,1,,,,경기도,고양시,차대차,기타,기타,기타,단일로,횡단보도상,자전거,승용차,야간,2013-08-23,05,화요일,934428,1963884,126.75645273,37.6721373
2013,1,1,,,,경기도,고양시,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,화물차,보행자,야간,2013-08-30,05,화요일,943924,1955196,126.86478605,37.59446009
2013,1,1,,,,경기도,고양시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,주간,2013-09-01,11,목요일,930719,1965153,126.71426615,37.68330152
2013,1,1,,,,경기도,고양시,차대사람,기타,기타,안전운전 의무 불이행,기타/불명,기타/불명,승용차,보행자,야간,2013-09-03,22,토요일,937584,1961786,126.79240577,37.6534487
2013,1,1,,,,경기도,고양시,차대사람,기타,기타,보행자 보호의무 위반,단일로,기타단일로,건설기계,보행자,주간,2013-09-04,07,일요일,947204,1968771,126.90095796,37.71700751
2013,1,1,,,,경기도,고양시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,2013-09-10,11,토요일,932976,1966217,126.73977454,37.69305873
2013,1,3,,,2,경기도,고양시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,주간,2013-09-11,14,일요일,941644,1956264,126.83887635,37.60394678
2013,1,2,1,,,경기도,고양시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,주간,2013-09-17,07,토요일,941200,1956761,126.83380657,37.6083979
2013,1,1,,,,경기도,고양시,차량단독,전도전복,전도전복,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,야간,2013-09-20,20,금요일,933578,1966685,126.7465596,37.69732045
2013,1,1,,,,경기도,고양시,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,화물차,보행자,주간,2013-09-22,09,일요일,944996,1962097,126.87641265,37.65672764
2013,1,1,,,,경기도,고양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2013-09-24,21,화요일,936554,1963684,126.78056704,37.67048422
2013,1,1,,,,경기도,고양시,차대차,기타,기타,안전운전 의무 불이행,단일로,횡단보도부근,원동기장치자전거,승용차,야간,2013-09-30,01,월요일,942569,1969153,126.84834045,37.72017144
2013,1,1,,,,경기도,고양시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,주간,2013-10-08,12,화요일,938705,1960590,126.80522504,37.64274593
2013,1,1,,,,경기도,고양시,차대차,기타,기타,중앙선 침범,단일로,기타단일로,자전거,자전거,야간,2013-10-25,19,일요일,939298,1957950,126.81215431,37.61898782
2013,1,2,1,,,경기도,고양시,차대차,기타,기타,신호위반,단일로,횡단보도상,이륜차,자전거,주간,2013-10-30,10,금요일,936321,1961007,126.77815883,37.64634106
2013,1,1,,,,경기도,고양시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,원동기장치자전거,승용차,주간,2013-11-03,15,화요일,945530,1959718,126.88264162,37.63531594
2013,1,1,,,,경기도,고양시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2013-11-12,01,목요일,941070,1962113,126.83190206,37.65662635
2013,1,1,,,,경기도,고양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,승합차,보행자,주간,2013-11-19,06,목요일,937432,1960416,126.7908024,37.6410909
2013,1,1,,,,경기도,고양시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,주간,2013-11-27,10,월요일,935675,1965461,126.77044376,37.6864385
2013,1,2,1,,,경기도,고양시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,2013-11-29,23,수요일,941591,1954804,126.83839247,37.59078456
2013,1,1,,,,경기도,고양시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,주간,2013-11-30,14,목요일,936270,1961678,126.77752218,37.65238505
2013,1,1,,,,경기도,고양시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승합차,보행자,주간,2013-12-05,09,화요일,941395,1957532,126.83595396,37.61535929
2013,1,3,1,1,,경기도,고양시,차대차,추돌,진행중 추돌,안전거리 미확보,단일로,기타단일로,승용차,승용차,주간,2013-12-08,09,금요일,930134,1966432,126.70751286,37.69478596
2013,1,1,,,,경기도,고양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,2013-12-22,06,일요일,938890,1958407,126.80749767,37.62308598
2013,1,4,,3,,경기도,고양시,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,야간,2013-12-24,18,화요일,946902,1958450,126.89827802,37.62396556
2013,1,1,,,,경기도,고양시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,2013-12-30,06,월요일,942656,1963462,126.84976998,37.668886
2013,1,1,,,,경기도,고양시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2014-01-03,06,금요일,933682,1965196,126.74786681,37.68390997
2013,1,1,,,,경기도,고양시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,화물차,보행자,야간,2014-01-06,05,월요일,936600,1961210,126.781307,37.64818997
2013,1,1,,,,경기도,고양시,차대사람,기타,기타,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,야간,2014-01-07,18,화요일,941247,1959521,126.83411611,37.63327192
2013,1,1,,,,경기도,고양시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,교량위,승용차,없음,주간,2014-01-12,08,일요일,934480,1960191,126.75736597,37.63885898
2013,1,1,,,,경기도,과천시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,2013-10-14,11,월요일,956008,1937210,127.00274262,37.43300682
2013,2,5,,3,,경기도,과천시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,특수차,승용차,주간,2013-12-09,06,토요일,955678,1939020,126.99890387,37.44930354
2013,1,1,,,,경기도,과천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,야간,2013-12-14,23,목요일,954704,1935648,126.98809773,37.41886673
2013,1,4,2,1,,경기도,광명시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,승용차,승용차,주간,2013-05-14,09,수요일,943107,1943083,126.85647197,37.48523774
2013,1,1,,,,경기도,광명시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,원동기장치자전거,승합차,야간,2013-05-25,23,화요일,942238,1937151,126.84710812,37.43171783
2013,1,1,,,,경기도,광명시,차대차,추돌,진행중 추돌,신호위반,교차로,교차로내,승용차,이륜차,주간,2013-06-05,16,토요일,946490,1937916,126.89511103,37.43886866
2013,1,1,,,,경기도,광명시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,야간,2013-07-26,04,토요일,942920,1939565,126.85462956,37.45351798
2013,1,1,,,,경기도,광명시,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,자전거,승합차,주간,2013-08-02,17,토요일,945372,1940216,126.88230314,37.45953371
2013,1,1,,,,경기도,광명시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,승합차,야간,2013-08-20,05,토요일,942676,1941772,126.85170149,37.473394
2013,1,7,,5,1,경기도,광명시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,야간,2013-08-27,18,토요일,942787,1938014,126.85325189,37.43953126
2013,1,1,,,,경기도,광명시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,화물차,없음,야간,2013-10-11,00,금요일,945012,1940051,126.8782507,37.45802251
2013,1,1,,,,경기도,광명시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,주간,2013-12-21,11,토요일,942078,1938303,126.84520927,37.442091
2013,1,1,,,,경기도,광주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,2013-02-04,16,수요일,990027,1925476,127.38742345,37.32822979
2013,1,1,,,,경기도,광주시,차대차,기타,기타,신호위반,단일로,횡단보도상,화물차,이륜차,주간,2013-02-05,14,목요일,977372,1929392,127.24446598,37.36330576
2013,1,1,,,,경기도,광주시,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,야간,2013-02-18,18,수요일,977193,1936444,127.24222471,37.42686714
2013,1,1,,,,경기도,광주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2013-02-24,19,금요일,983633,1928525,127.31518975,37.35561878
2013,1,1,,,,경기도,광주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,2013-02-26,08,일요일,978269,1935162,127.25442268,37.41533476
2013,1,1,,,,경기도,광주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,주간,2013-02-27,08,월요일,983777,1941157,127.316536,37.46948756
2013,1,1,,,,경기도,광주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,주간,2013-03-22,09,수요일,977220,1936413,127.24252745,37.42658567
2013,1,8,2,5,,경기도,광주시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승합차,야간,2013-04-15,23,토요일,975055,1927569,127.21835971,37.34681151
2013,1,22,5,16,,경기도,광주시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승합차,야간,2013-04-27,00,일요일,973471,1926863,127.20050111,37.34040746
2013,1,1,,,,경기도,광주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,야간,2013-05-07,19,수요일,985504,1925031,127.33638265,37.32415993
2013,1,1,,,,경기도,광주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,야간,2013-06-04,03,금요일,978118,1939323,127.25259398,37.45283984
2013,1,1,,,,경기도,광주시,차량단독,전도전복,전도전복,안전운전 의무 불이행,교차로,교차로내,농기계,없음,주간,2013-06-05,15,토요일,984060,1920543,127.32017603,37.28368088
2013,1,1,,,,경기도,광주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,2013-06-16,15,수요일,978711,1934311,127.25944321,37.40767706
2013,1,1,,,,경기도,광주시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,주간,2013-07-03,08,화요일,978771,1933802,127.26013581,37.40309045
2013,1,1,,,,경기도,광주시,차대사람,기타,기타,기타,단일로,기타단일로,화물차,보행자,주간,2013-07-12,14,목요일,983607,1931741,127.31482153,37.38461036
2013,1,2,1,,,경기도,광주시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승합차,승용차,야간,2013-07-23,23,수요일,971250,1927465,127.17540191,37.345764
2013,1,2,,1,,경기도,광주시,차대차,추돌,진행중 추돌,과속,단일로,기타단일로,특수차,승합차,주간,2013-07-27,06,일요일,980310,1941138,127.27733451,37.46924983
2013,1,3,,1,1,경기도,광주시,차대사람,기타,기타,안전운전 의무 불이행,기타/불명,기타/불명,승용차,보행자,야간,2013-08-30,00,화요일,972766,1927686,127.19251188,37.34780538
2013,1,1,,,,경기도,광주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2013-09-02,07,금요일,982211,1938939,127.29887994,37.44946641
2013,1,1,,,,경기도,광주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,주간,2013-10-11,15,금요일,978415,1935711,127.25605764,37.42028941
2013,1,3,,2,,경기도,광주시,차대차,추돌,진행중 추돌,안전거리 미확보,단일로,기타단일로,화물차,화물차,주간,2013-10-21,14,수요일,982319,1935631,127.30017572,37.41965201
2013,1,1,,,,경기도,광주시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,야간,2013-11-03,23,화요일,990689,1928492,127.39485799,37.35542347
2013,1,1,,,,경기도,광주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,야간,2013-11-14,21,토요일,982561,1930141,127.30304231,37.37017423
2013,1,1,,,,경기도,광주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,횡단보도상,화물차,보행자,주간,2013-11-18,09,수요일,984594,1928585,127.32604211,37.35617787
2013,1,1,,,,경기도,광주시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승합차,자전거,주간,2013-11-21,07,화요일,981337,1931834,127.28917826,37.38540571
2013,1,2,,1,,경기도,광주시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,화물차,건설기계,주간,2013-12-18,15,수요일,982854,1939492,127.30613671,37.45446312
2013,1,1,,,,경기도,광주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,기타/불명,기타/불명,승합차,화물차,주간,2013-12-21,09,토요일,988071,1927876,127.36531182,37.34983916
2013,1,2,,,1,경기도,광주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,2014-01-05,23,일요일,977640,1941590,127.24711965,37.47326142
2013,2,3,,1,,경기도,광주시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,야간,2014-01-13,04,월요일,985890,1924487,127.34074866,37.3192614
2013,1,5,2,2,,경기도,구리시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,승합차,보행자,주간,2013-02-06,12,금요일,967267,1955750,127.12917491,37.60058216
2013,1,1,,,,경기도,구리시,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,야간,2013-02-09,20,월요일,966094,1959552,127.1157137,37.63480908
2013,1,1,,,,경기도,구리시,차대차,기타,기타,신호위반,교차로,교차로내,이륜차,승용차,주간,2013-02-25,09,토요일,966516,1960406,127.120462,37.64251937
2013,1,1,,,,경기도,구리시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,횡단보도상,이륜차,승합차,주간,2013-03-03,12,금요일,967322,1955794,127.12979395,37.60098484
2013,1,1,,,,경기도,구리시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,횡단보도부근,승용차,없음,야간,2013-03-13,01,월요일,965988,1951571,127.1148799,37.56286901
2013,1,1,,,,경기도,구리시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,주간,2013-05-20,08,목요일,968037,1954832,127.13794132,37.59233591
2013,1,4,2,1,,경기도,구리시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,야간,2013-06-29,01,금요일,968147,1954807,127.13918501,37.59211348
2013,1,5,3,1,,경기도,구리시,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,주간,2013-09-15,13,목요일,969496,1955713,127.15443104,37.60032622
2013,1,1,,,,경기도,구리시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,주간,2013-10-11,10,금요일,967690,1956108,127.13395104,37.60382389
2013,1,1,,,,경기도,구리시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2013-11-28,06,화요일,967457,1954937,127.13136347,37.59326107
2013,1,1,,,,경기도,군포시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2013-01-23,07,금요일,949266,1930015,126.92703259,37.36781051
2013,1,1,,,,경기도,군포시,차대차,측면충돌,측면충돌,기타,교차로,교차로부근,특수차,화물차,야간,2013-01-23,20,금요일,949538,1925831,126.93038411,37.33011178
2013,1,1,,,,경기도,군포시,차대사람,횡단중,횡단중,신호위반,단일로,횡단보도상,특수차,보행자,야간,2013-05-29,22,토요일,950034,1929971,126.93570863,37.36745561
2013,1,1,,,,경기도,군포시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승합차,야간,2013-07-09,21,월요일,950632,1927683,126.94261438,37.34686485
2013,1,1,,,,경기도,군포시,차대차,기타,기타,기타,단일로,횡단보도상,자전거,승용차,야간,2013-07-28,22,월요일,950182,1930181,126.93736712,37.36935388
2013,1,5,4,,,경기도,군포시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,주간,2013-09-25,06,수요일,950219,1931021,126.93772492,37.37693326
2013,1,1,,,,경기도,군포시,차대사람,기타,기타,안전운전 의무 불이행,기타/불명,기타/불명,승용차,보행자,야간,2013-10-14,01,월요일,949194,1926179,126.92648539,37.33323318
2013,1,1,,,,경기도,군포시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2013-10-29,19,목요일,951082,1929371,126.94758337,37.36210342
2013,1,1,,,,경기도,군포시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,횡단보도상,승합차,보행자,주간,2013-12-17,10,일요일,950823,1928104,126.94474281,37.35066966
2013,1,1,,,,경기도,군포시,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,건설기계,야간,2013-12-27,02,금요일,947940,1925019,126.91241468,37.32270776
2013,1,1,,,,경기도,김포시,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2013-02-07,13,토요일,920545,1966141,126.59878548,37.69138318
2013,1,2,1,,,경기도,김포시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승용차,야간,2013-02-12,02,목요일,936278,1955755,126.7781316,37.59900126
2013,1,1,,,,경기도,김포시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,주간,2013-02-17,07,화요일,930342,1959287,126.71055858,37.63040636
2013,1,1,,,,경기도,김포시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,야간,2013-03-11,22,토요일,921421,1965313,126.6088153,37.68399386
2013,1,6,4,1,,경기도,김포시,차대차,기타,기타,중앙선 침범,단일로,기타단일로,승용차,승용차,야간,2013-03-29,18,수요일,919545,1966673,126.58739135,37.6960878
2013,1,1,,,,경기도,김포시,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,야간,2013-04-20,00,일요일,929957,1959074,126.70621524,37.62845542
2013,1,1,,,,경기도,김포시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,야간,2013-04-28,22,월요일,916400,1961047,126.55236671,37.64510387
2013,1,1,,,,경기도,김포시,차대차,기타,기타,안전운전 의무 불이행,기타/불명,기타/불명,화물차,승용차,주간,2013-05-07,15,수요일,927246,1961420,126.67526338,37.64938542
2013,1,1,,,,경기도,김포시,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,이륜차,승합차,주간,2013-06-05,11,토요일,933311,1956729,126.74443612,37.60757373
2013,1,1,,,,경기도,김포시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2013-06-07,22,월요일,931416,1957967,126.72285118,37.61858938
2013,1,2,1,,,경기도,김포시,차대차,측면충돌,측면충돌,과속,교차로,교차로내,승용차,승용차,주간,2013-07-17,17,목요일,918550,1961470,126.5766904,37.64910616
2013,1,1,,,,경기도,김포시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,2013-07-18,10,금요일,918546,1961425,126.57664271,37.64870065
2013,1,1,,,,경기도,김포시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,2013-07-18,23,금요일,914891,1970139,126.53420301,37.72690687
2013,1,1,,,,경기도,김포시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,2013-08-26,05,금요일,928014,1959746,126.68413019,37.63436436
